Season,Week,SKU,ValueB1,ValueB2,ValueB3,ValueB4,ValueB5,ValueB6,ValueB7,ReturnB1,ReturnB2,ReturnB3,ReturnB4,ReturnB5,ReturnB6,ReturnB7
14,9,A,448.3387546,515.3326698,645.3728586,25.7771608,406.3348328,130.2709555,0,0,0,0,0,0,412.6996638,0
14,10,A,223.0322671,621.4412442,236.3617157,551.2461483,62.29627486,60.69593941,233.7961235,0,31.43591201,0,0,0,0,0
14,11,A,0,1.753264358,0,0,0,486.113404,214.929195,0,0,0,0,0,0,0
14,12,A,25.62547352,0,451.5488624,0,124.272123,383.4341072,0,0,0,0,0,0,0,0
14,1,B,54.09692697,714.1546984,326.0816447,204.162988,524.3036207,121.2042992,929.5118011,0,0,0,0,0,0,0
14,2,B,480.3003325,202.6175556,662.6210845,105.8532137,486.8429214,238.6402773,0,0,0,0,293.3044006,0,0,0
14,3,B,877.1466885,440.3493616,975.2594784,333.9039357,843.4211535,72.08756256,197.9444852,0,0,0,0,0,0,0
14,4,B,250.3394514,278.551265,902.7102933,96.93737448,645.2741555,649.3985955,910.2509188,311.4412248,0,329.9234969,0,0,0,317.7898159
14,5,B,295.366011,500.92259,59.67437564,91.47174019,286.6154047,622.089484,109.5157613,0,0,0,0,0,245.5835121,0
14,6,B,645.3153491,341.333635,181.4324635,0,856.357919,0,832.5173697,0,0,0,0,0,0,0
14,7,B,480.9050849,186.8966607,719.1896801,628.8553713,206.9225824,373.6205457,152.7489646,48.12503441,0,0,50.97226166,0,180.3489966,0
14,8,B,136.0912603,0,586.2043664,535.3463007,544.5605689,360.2044974,129.5704074,0,0,0,0,0,0,0
14,9,B,52.64721952,232.0101081,722.1018206,397.7941626,273.4401597,556.5162452,549.2741859,0,162.5373032,0,0,0,0,0
14,10,B,51.06489562,342.9909651,467.1121915,0,0,0,0,0,0,0,0,0,0,0
14,11,B,214.9525909,114.7742776,0,544.3734152,398.2250565,119.0457423,231.0310308,0,0,0,0,0,0,0
14,12,B,422.4667647,0,426.4301207,395.5913865,454.4984108,298.3937419,162.9336924,0,0,0,0,0,0,0
14,1,C,0,779.241563,282.2937472,0,77.08333578,0,829.2252422,0,0,0,0,0,0,0
14,2,C,953.9815313,918.3425006,0,734.3300541,0,164.5679686,32.79558392,0,0,0,0,0,0,53.56474583
14,3,C,425.5553854,0,643.3627152,0,966.6246124,0,0,0,0,0,0,0,0,0
14,4,C,0,488.4201357,855.3465058,0,735.3430909,703.3389561,0,0,0,0,0,0,0,0
14,5,C,584.6394021,389.0140226,875.6054128,641.791917,534.4443182,609.7185057,386.3522808,0,399.7933303,0,0,0,0,0
14,6,C,717.0036311,0,347.0054914,605.7136939,569.9250333,402.7560444,605.2126042,0,0,0,0,0,0,510.5119531
14,7,C,403.5548869,181.6018624,519.777943,412.7141224,370.7524193,715.9176095,110.8514703,0,0,0,0,0,0,0
14,8,C,757.393427,0,150.311983,728.3012424,23.31159546,742.6305151,559.9080612,224.7247267,0,0,0,0,0,0
14,9,C,23.42224877,60.39499433,215.7539321,442.3713282,153.5909475,740.6904872,736.9000578,0,0,0,0,0,0,0
14,10,C,298.0730458,0,364.0748667,91.44969164,49.32146922,0,603.4034655,408.5010865,0,0,0,0,0,0
14,11,C,353.6643918,147.1305156,375.3853052,0,120.5490426,251.1074077,358.6231442,90.77135094,0,0,0,0,346.6177966,0
14,12,C,0,470.5453307,300.4277201,441.52826,447.6861746,227.5589142,356.4598378,0,0,0,0,0,0,0
15,1,A,158.6945963,0,928.2883478,0,757.4085049,0,747.0899154,0,0,0,0,224.5564985,0,0
15,2,A,144.6305995,88.9691388,843.2377413,688.4503298,659.6817352,850.6664297,849.0651046,0,0,0,0,0,0,211.9506642
15,3,A,304.9884126,0,0,715.5066035,791.0964506,0,544.6627895,0,0,0,0,0,0,193.8723775
15,4,A,0,946.8273603,0,0,674.1540517,168.6185351,619.204267,0,201.6100954,0,0,0,0,0
15,5,A,484.0634528,518.1757689,661.4657825,283.1212954,0,98.16995718,643.6896323,74.5090958,0,0,0,0,0,0
15,6,A,535.268153,479.795126,0,0,243.142469,0,0,0,0,0,0,0,0,0
15,7,A,0,0,0,474.9258763,853.3286711,635.0892334,0,0,0,0,0,0,0,0
15,8,A,501.7281452,0,433.5824635,564.4292817,485.8490928,86.55135295,706.0180691,438.9926428,0,35.68555819,0,0,0,0
15,9,A,81.47798693,189.349575,595.4832623,0,645.0813851,33.97493321,292.0991988,0,0,0,0,0,0,0
15,10,A,304.074773,343.1082737,499.7786219,26.96436029,599.1170502,0,29.21852296,0,0,0,0,0,0,0
15,11,A,352.7230516,216.028826,533.3231069,0,0,289.8012695,247.5118852,0,0,0,0,0,0,0
15,12,A,277.244034,113.4099192,408.2090489,373.5269158,120.5128782,290.7189781,437.829005,0,0,0,0,0,0,0
15,1,B,437.2192102,805.8123298,0,783.3187207,0,941.1949358,458.7166125,0,0,0,0,0,0,0
15,2,B,130.5913717,271.1331991,770.4522275,141.5023837,0,0,78.04050896,0,292.3617812,0,0,0,0,0
15,3,B,152.5083727,285.2502288,194.3583048,849.0833699,417.4984079,758.3847979,507.7843579,0,0,0,0,0,0,0
15,4,B,935.5556354,38.92904751,274.4240019,791.5053241,490.6294581,640.0193063,0,0,0,0,0,0,0,0
15,5,B,707.3394882,35.22145648,866.8538983,156.4137633,607.7637849,542.9985116,794.1501071,0,0,0,0,0,0,0
15,6,B,461.7686257,605.0617044,142.9595872,19.27628672,0,577.5691979,649.1208325,351.4127007,0,0,0,0,0,0
15,7,B,483.1873359,0,0,798.9161615,507.8496276,300.3683908,0,0,0,0,104.7440288,0,439.2602182,0
15,8,B,0,222.6683044,685.3210237,140.5167257,71.39067544,459.8592337,372.9200237,0,0,0,0,0,0,0
15,9,B,13.16031798,678.009627,626.9615996,0,0,185.7889303,607.6053314,0,0,0,0,0,0,0
15,10,B,0,442.8138343,429.5542874,262.5841484,464.3067379,549.3952461,649.009085,0,0,0,0,0,0,0
15,11,B,411.4906187,558.4847733,203.1838673,406.4305955,26.39034507,285.424501,17.48313582,0,0,0,0,0,394.3482573,0
15,12,B,0,454.6324616,115.908669,0,111.3709397,0,513.4610548,0,0,0,0,0,0,0
15,1,C,830.1396645,253.5764057,0,0,24.72174875,0,274.8551788,0,0,0,0,0,0,0
15,2,C,0,0,721.1661279,474.8725579,94.03206834,153.8536256,664.0537586,0,0,0,336.4407606,0,0,0
15,3,C,861.2990384,478.0931028,429.5957399,217.9766538,932.6481808,956.1680304,909.7149091,0,0,0,27.41794986,0,0,0
15,4,C,0,97.33772856,410.0894891,224.9271233,170.4279629,937.1363417,466.4674906,0,0,0,0,103.756456,0,0
15,5,C,478.677564,273.4250684,0,0,432.9726342,506.525684,90.3013719,0,0,0,0,0,0,0
15,6,C,295.7377384,0,207.2609247,371.0425494,383.684964,282.457165,103.0725737,0,0,0,0.16714262,0,0,0
15,7,C,254.4734365,548.8122669,533.5548694,183.6028066,75.09534152,611.7795907,710.9292686,0,0,0,0,0,0,0
15,8,C,0,480.7311156,371.5130491,491.3855757,58.17575609,98.41057486,539.7946387,0,0,0,0,0,362.3038698,0
15,9,C,172.4127252,696.4452148,552.3231375,637.5762506,174.3345804,34.70593004,0,0,0,0,0,0,0,0
15,10,C,281.6213136,395.3609955,0,0,440.4054987,370.1274178,1.380714336,0,0,0,0,0,0,0
15,11,C,0,441.7459547,292.0649308,356.8548625,30.5349323,546.2454693,113.4767021,0,0,0,0,0,0,0
15,12,C,334.8078065,294.1171278,363.6668912,233.840758,0,286.798682,219.5373705,0,0,0,0,0,0,0
16,1,A,173.1494333,319.9196586,684.1597585,823.3914013,0,665.0614282,401.9375238,0,0,0,0,0,0,0
16,2,A,807.5010579,0,517.0213331,792.9883742,827.9040131,0,80.19291999,0,0,0,0,0,0,0
16,3,A,700.1518508,69.80548981,499.5946176,0,164.2593715,0,220.5224961,0,0,0,0,0,0,0
16,4,A,444.8362076,858.4994668,0,0,24.85004003,221.4071661,914.6922412,0,0,0,0,0,0,0
16,5,A,696.8809162,104.7328299,207.2645004,901.0652024,0,650.6704015,53.0755932,0,0,247.8470196,253.3609578,0,225.3523897,0
16,6,A,195.541621,433.2258517,303.9060893,466.6251238,462.4597952,217.0335887,676.7185338,0,0,0,0,0,0,0
16,7,A,613.6859278,466.4245827,805.7825153,703.1453923,293.6175185,768.6170799,681.2012993,0,0,0,0,0,0,0
16,8,A,708.09689,579.9483296,732.224181,748.0646605,738.8654268,314.560515,31.93296923,382.0025563,0,0,0,0,0,0
16,9,A,127.3833071,254.3107479,0,120.1746006,630.1700082,171.6856163,553.4999306,383.9514293,315.5847346,0,0,0,0,269.0776316
16,10,A,301.5235783,0,0,507.350712,24.95657882,454.2267155,442.7356934,0,0,0,0,0,0,0
16,11,A,380.6642795,190.3372912,266.6765795,98.19463688,60.88261593,402.2208214,296.1904023,0,0,0,0,0,0,0
16,12,A,0,59.18146607,0,288.3560505,258.6053609,370.4074239,445.842923,0,0,0,0,0,0,0
16,1,B,175.6319325,132.5868512,57.99038949,998.1948982,498.8025711,895.6940837,589.948984,0,0,0,0,0,12.44596418,270.4196708
16,2,B,599.8572763,0,425.8941376,344.9276979,879.7268297,36.52779003,29.49939512,0,0,0,0,99.85826264,0,0
16,3,B,507.4525315,0,552.9622895,505.0616453,0,790.5955455,766.0297267,0,0,0,0,0,0,0
16,4,B,174.7018146,846.8645192,172.9732631,795.0102093,67.74275805,887.4025281,390.6752151,0,0,0,0,0,0,0
16,5,B,316.3530597,542.8035309,649.8609647,78.78472302,744.8678832,125.348331,66.06990069,0,0,0,0,0,0,0
16,6,B,0,433.5856924,0,0,0,662.7380161,866.8882371,0,0,0,0,0,360.1899997,0
16,7,B,792.4566228,0,0,356.7246815,474.2999894,369.7058157,386.6679718,0,0,0,0,0,0,0
16,8,B,457.5681521,451.7429632,0,0,0,461.5309483,519.5861701,0,0,0,0,0,0,0
16,9,B,94.39571958,354.3737864,263.6295269,226.0085297,535.0559507,285.0827006,0,0,0,0,0,0,0,0
16,10,B,0,110.1141206,524.0284429,0,505.4785459,0,336.119313,0,0,211.6404919,0,0,0,0
16,11,B,246.4883671,24.54686192,397.3318878,415.7455207,0,443.6902281,394.3089666,0,0,0,0,0,0,0
16,12,B,0,0,254.7257479,129.4097351,481.9159254,339.7789407,80.90584805,0,0,0,0,0,0,0
16,1,C,642.9077241,0,849.7967743,363.7229104,175.0586585,202.1505442,14.06045382,0,0,149.6956324,0,0,0,0
16,2,C,731.9067719,0,0,269.6235422,810.2537676,315.4509327,0,0,0,0,0,466.3273163,0,0
16,3,C,535.9861683,876.1139523,957.3532886,567.4777167,952.6880429,890.9806864,866.5613153,0,0,0,0,0,0,0
16,4,C,0,100.0014406,97.03857597,0,613.5710045,187.7654933,239.890797,0,0,0,0,0,0,0
16,5,C,575.1424774,420.2230292,501.8980484,0,725.8273866,507.404341,6.963961789,0,431.7624887,0,0,0,0,0
16,6,C,843.024392,0,302.7562216,631.1080568,615.040011,633.7381309,710.6870723,0,0,0,0,0,0,0
16,7,C,632.1606452,0,132.681647,0,122.726486,589.9825096,295.8729465,0,0,0,0,0,0,0
16,8,C,566.3399061,430.4743012,537.3311967,247.3839353,0,476.1261944,143.7760072,0,0,0,0,0,0,0
16,9,C,0,463.289438,465.1124301,742.5055577,433.9656675,702.381997,9.202070519,0,0,0,504.429841,305.1080538,0,2.717205857
16,10,C,0,501.5466435,254.1899476,176.6302535,0,410.1625306,598.9524674,0,268.2232526,0,0,0,0,0
16,11,C,224.4824338,82.54625255,287.449983,307.0521297,22.30195509,290.8823261,0,0,0,0,0,0,0,0
16,12,C,169.9516499,28.85122491,442.0020892,5.619180992,341.2137452,2.817159236,474.7939983,0,0,0,0,0,0,0
17,1,A,453.3186217,929.8233652,186.2407763,0,533.2112107,0,871.0289337,0,0,0,0,0,0,0
17,2,A,337.2230865,0,0,148.3874746,24.36364715,792.2391339,615.9090109,46.28231354,0,0,0,0,0,0
17,3,A,755.0514462,173.0616263,723.5195572,0,0,931.8798827,212.3856213,0,0,0,0,0,0,0
17,4,A,0,701.685789,884.9690502,825.3818608,919.2397531,371.4853836,144.8184914,0,0,193.989402,279.0946041,0,0,0
17,5,A,138.8621306,615.2767225,296.1605495,497.5374261,480.2667521,687.8382738,518.4052479,0,0,0,0,0,0,0
17,6,A,338.9287549,0,331.4526564,296.4049634,238.5269324,0,457.1419395,0,0,0,288.8926475,0,0,74.13632623
17,7,A,374.5636398,236.7661937,821.6173309,21.44898743,557.8043058,134.6985647,116.2386184,0,0,0,0,0,0,0
17,8,A,245.3672511,257.1551025,770.9514794,0,148.6835217,683.9206837,282.0642938,0,0,0,0,0,0,0
17,9,A,109.6340838,30.13280656,282.3624218,596.6189903,0,136.7571857,414.5660813,0,0,0,0,0,5.58956621,16.0861797
17,10,A,32.57648115,585.6071731,0,548.8991592,404.9744573,85.74608679,72.96999059,0,0,0,0,0,0,0
17,11,A,20.91964558,70.64893872,315.0843831,450.2175432,336.4759884,570.1331128,0,0,0,0,0,0,0,0
17,12,A,92.21958478,0,89.0747824,427.7722517,277.224955,393.0996185,507.8503019,0,0,0,0,0,0,0
17,1,B,110.3789086,0,807.5286968,531.7611748,0,699.3487152,0,0,0,0,0,0,496.8434722,0
17,2,B,671.8398325,398.1373078,0,0,976.9768122,0,713.9677898,0,0,0,0,0,0,0
17,3,B,462.7192067,71.58290828,530.3252612,127.7977555,0,640.6226179,463.4515582,0,0,0,0,0,0,0
17,4,B,361.2984573,0,56.45653416,576.6801364,806.8218925,434.7079108,0,176.8287957,0,0,0,0,0,0
17,5,B,404.7302751,297.3553503,39.0539295,887.4802573,286.5516545,670.3293316,129.0555182,0,0,0,0,0,0,0
17,6,B,343.0235737,664.1093933,0,91.70809663,0,483.8533258,16.03703597,0,0,0,0,0,0,0
17,7,B,811.6074946,0,0,192.1074696,497.6848386,777.3599015,0,296.187094,0,0,0,0,245.1989259,0
17,8,B,296.2078334,62.63107195,572.9385596,0,547.8279266,505.5873415,201.5511238,0,0,0,0,0,0,0
17,9,B,643.906624,650.4909736,137.8024241,0.402395113,714.7202454,323.8788136,184.9396995,0,0,0,0,0,0,0
17,10,B,1.972525978,579.1205912,80.80510471,0,212.578517,69.89876467,481.6915456,0,0,0,0,0,0,0
17,11,B,309.4400511,81.4762417,442.0353651,453.7919274,544.8133062,250.0583005,361.2469988,0,0,0,0,0,0,0
17,12,B,183.7858811,327.5596882,420.9770758,29.52269526,0,440.8153259,0,0,0,0,0,0,0,0
17,1,C,383.0307621,243.0041615,0,601.801622,136.9949967,0,0,0,0,0,217.7443685,0,0,0
17,2,C,55.97672297,106.1670499,84.23845543,572.7557707,0,0,0,0,0,35.23091895,0,0,0,0
17,3,C,442.27584,499.580286,491.8451815,584.4853364,669.0377137,243.3644968,782.1085374,0,0,127.7582218,0,0,0,445.1158634
17,4,C,700.3526593,182.3684965,408.017942,190.7944469,811.4868762,933.6980551,0,0,0,0,0,0,0,0
17,5,C,668.9430631,287.3781531,823.0344638,783.4028835,528.0244595,512.3592653,803.6052833,445.8490874,0,489.6664606,0,0,0,294.9855548
17,6,C,695.6523584,648.8126006,612.9654024,432.0014444,420.624343,289.2269773,668.1052423,0,0,0,0,0,0,0
17,7,C,309.584793,682.4771941,256.7099672,363.6043363,0,38.00173667,584.8222524,0,0,173.58279,0,0,442.2351113,430.2801951
17,8,C,394.015091,296.2938198,530.6593061,87.60604505,711.7506916,0,479.1176136,0,0,0,223.1974371,0,0,0
17,9,C,87.50917365,641.6936872,0,16.99010116,575.078647,0,0,138.9066865,0,0,0,0,0,0
17,10,C,152.7286803,0,191.1721377,0,303.3631212,0,283.4567214,0,0,0,0,0,0,0
17,11,C,422.1049097,149.2889504,556.8179291,435.9409829,0,0,143.8215336,275.2318499,0,353.2061575,0,0,0,0
17,12,C,0,55.28455983,0,278.7098128,402.8426879,484.7019421,252.2107274,0,0,0,0,0,0,0
18,1,A,454.7090823,955.2066407,251.2350445,597.0176489,816.0428964,469.3847218,520.7217571,0,0,0,0,362.1396786,0,0
18,2,A,0,174.7501049,551.1185522,561.8339248,520.5581938,813.7800789,663.0175818,0,0,0,386.8857424,0,0,0
18,3,A,795.1584942,227.2511451,727.9325071,402.9974121,488.8251236,0,287.6890589,0,0,0,0,0,0,0
18,4,A,0,0,60.79798147,0,248.0504846,0,160.7108339,0,0,0,0,0,0,0
18,5,A,744.917099,747.6280669,874.615757,861.4583299,259.319468,641.1460783,0,0,0,0,0,0,0,0
18,6,A,751.3548366,550.4606997,702.1323946,793.1321284,636.349694,685.2920021,0,0,0,0,0,0,0,0
18,7,A,0,0,553.9576749,660.1764779,389.5946563,77.51056101,69.53241087,0,0,0,0,486.6650202,0,0
18,8,A,0,397.7840912,0,715.1715522,0,702.8731082,426.7007594,0,0,0,0,0,0,0
18,9,A,646.3037753,41.05209375,716.6592228,222.4215384,399.3119536,237.1276127,409.6458751,271.3259308,0,0,0,0,0,0
18,10,A,487.6780306,136.7202233,259.6512207,235.2656959,214.9838043,133.0071546,467.5135658,0,0,0,0,0,0,0
18,11,A,477.7522851,195.4653941,588.8182765,145.1170539,0,20.87086126,70.51838064,0,51.1755095,0,0,0,0,0
18,12,A,29.40542394,186.5645724,365.6710953,358.1141073,132.9517458,482.3703497,382.5538287,0,0,0,0,0,0,0
18,1,B,0,896.5714991,833.8745252,188.7005565,0,302.0364722,0,0,0,0,0,0,251.4708024,0
18,2,B,240.8146517,288.7267079,23.81356372,726.022041,428.806099,0,422.1567447,0,0,0,0,173.8477618,0,0
18,3,B,893.0117426,550.4700807,149.6946689,750.6519909,956.6588285,407.2708843,441.6786292,0,7.130211645,390.6614475,0,0,0,0
18,4,B,813.2573607,169.2176044,167.4398387,0,454.7300501,785.2892023,383.5787942,0,0,0,0,0,217.4712928,0
18,5,B,0,125.8424204,571.5416893,573.7964303,115.3474604,245.9700724,456.7968706,0,0,0,0,0,0,0
18,6,B,662.4542389,0,247.2580385,0,127.7368993,0,0,0,0,0,0,0,0,0
18,7,B,0,376.5680791,770.125025,0,267.6579779,0,435.6319452,0,0,0,0,0,0,0
18,8,B,267.2653163,696.6038715,273.6395745,307.6181438,422.689319,0,50.19294216,0,0,0,0,0,0,0
18,9,B,0,134.1596823,671.2639247,559.4084132,26.12135109,0,695.3708614,0,0,0,0,0,0,0
18,10,B,0,138.7598522,623.3553667,0,441.7169584,246.7797093,146.2475346,0,0,0,0,0,0,0
18,11,B,56.26410524,108.9667729,385.0684543,284.4743516,113.0836703,0,295.6603407,0,0,0,0,477.8242286,0,0
18,12,B,335.0897507,0,0,354.3289158,88.77130062,182.7500571,0,0,0,0,0,0,0,0
18,1,C,0,747.236091,695.2743802,304.2127235,880.9068681,170.2377252,621.2476578,0,0,356.0989009,0,0,0,0
18,2,C,0,105.4877226,0,0,768.0251187,293.1680238,794.8512215,0,0,0,0,0,0,0
18,3,C,678.4259725,538.9842732,837.8259736,971.0784587,34.46245773,527.1565114,589.9595765,0,0,0,0,0,0,0
18,4,C,722.4777864,0,652.7374972,214.595044,201.9583773,171.2209676,892.1236819,0,0,0,0,0,0,0
18,5,C,0,0,649.701439,0,902.4265034,0,0,0,0,0,0,0,0,0
18,6,C,258.5958686,795.8404955,180.1435007,561.6160299,0,237.8865502,294.8658537,0,0,0,0,0,0,0
18,7,C,369.0351099,724.8897198,0,309.9139539,0,816.6463256,46.22662738,0,0,0,0,0,0,0
18,8,C,3.871152058,277.3532642,474.53032,555.7395437,509.0421803,551.8460927,533.811705,0,0,0,0,0,0,40.85104606
18,9,C,712.257413,2.838589739,210.1159916,137.8895187,252.3830788,148.5048815,372.0878232,0,0,0,0,0,0,0
18,10,C,352.117809,0,0,1.945310819,156.8877254,502.4971734,319.6458315,0,0,0,271.762532,0,0,205.702017
18,11,C,249.7029481,551.3869399,438.2085443,388.4167737,118.4750644,201.2699585,555.5591607,378.2327226,0,0,0,0,0,240.8730282
18,12,C,213.4904755,0,0,123.9367788,0,412.6764529,0,0,0,0,0,0,0,0
19,1,A,593.0340527,298.605964,0,301.2251824,0,816.1658661,291.0757307,167.8940327,0,0,0,0,0,0
19,2,A,0,843.2291022,253.2351175,922.8696292,402.9789171,322.8230293,463.2901193,0,0,0,0,136.493969,0,0
19,3,A,666.445709,0,580.5115025,906.8613072,585.9584542,837.2824237,682.3201265,0,0,0,0,0,0,0
19,4,A,9.998038755,0,622.8474463,0,0,214.7539444,329.3094018,0,0,0,0,0,0,0
19,5,A,825.388688,0,0,579.3975821,865.8302287,76.7757917,510.5923555,390.8091286,0,0,0,0,0,168.2091746
19,6,A,427.8094132,38.73791075,389.76149,481.0681826,238.5995998,0,284.0337543,0,0,0,0,0,0,0
19,7,A,431.4415695,0,0,577.092632,153.8313079,0,627.2042303,0,0,0,0,0,0,0
19,8,A,235.4616558,0,695.1124889,0,266.168278,0,525.2407956,423.996436,0,0,0,0,0,0
19,9,A,60.93074154,690.1555606,296.6582734,358.6412332,651.4997369,492.6858363,583.9299709,0,0,0,0,0,0,0
19,10,A,0,646.1305871,487.6785719,97.90232182,618.1276701,49.27609279,528.1020663,0,0,0,0,0,0,0
19,11,A,269.9095861,554.4444359,207.5867857,102.6777337,570.0452137,532.9125764,288.4967286,0,0,0,0,0,0,0
19,12,A,492.3377616,321.7757603,391.0946389,246.4648791,232.0970711,494.5588601,177.1033581,0,0,0,0,0,0,0
19,1,B,0,475.161413,911.7577644,547.0723382,430.039584,0,400.8562112,0,0,0,0,0,0,0
19,2,B,523.4392421,218.3775369,0,561.5980935,407.7714106,0,353.3261784,0,0,0,293.2682576,0,0,0
19,3,B,0,0,188.3425904,568.4719648,491.6106014,0,138.9212389,0,0,0,0,0,0,0
19,4,B,0,933.9725356,369.2362257,808.3863173,709.9569709,907.3525427,283.655458,0,0,280.0382719,0,0,0,0
19,5,B,329.4041129,92.33056882,0,861.453481,483.1495567,662.34164,475.783249,0,0,0,252.9928611,0,0,0
19,6,B,105.7165335,624.9986711,731.8535882,883.0579123,225.7789502,0,858.3438054,0,0,0,178.3240227,0,0,0
19,7,B,109.6172692,277.4387216,82.91342426,16.23172455,701.6550938,798.5268906,572.1196585,0,0,0,0,0,0,0
19,8,B,421.5122423,155.3433381,687.4577155,375.9150168,3.215941574,735.520291,647.0550521,0,235.0247404,0,0,0,0,0
19,9,B,713.7298249,552.8141111,435.1667337,0,416.101558,0,0,0,0,0,0,0,0,0
19,10,B,0,399.9925866,2.270797559,196.137784,147.9086469,17.52702296,227.4175705,0,435.1248244,0,0,0,0,0
19,11,B,183.8776156,0,88.59196644,0,581.6337504,198.1048237,0,0,0,0,0,0,0,0
19,12,B,0,0,305.8414297,0,177.1164344,160.3959601,81.97337591,0,0,0,0,0,0,0
19,1,C,195.2302092,0,650.2879261,19.24565471,629.4779665,271.9734053,930.1753979,0,0,0,0,0,0,0
19,2,C,422.888994,566.3727979,496.6483416,157.9637033,498.3792293,783.866198,931.1576179,0,481.2891596,0,0,0,0,0
19,3,C,393.2316045,277.1831241,47.42221596,261.1254201,891.9428944,277.8640273,779.6299543,0,0,0,0,0,0,0
19,4,C,263.3207334,843.9757189,93.37315632,0,0,898.3764932,961.6986515,0,0,0,0,0,0,0
19,5,C,426.4828239,450.0455303,0,57.18843222,74.25845273,668.8779973,791.4930648,0,0,0,0,0,376.2050377,0
19,6,C,676.0464347,272.415332,196.474601,799.4995873,313.8831301,0,559.0471996,0,0,0,0,0,0,0
19,7,C,348.2205121,566.3431211,843.3815195,243.5919899,398.9905947,855.6650705,245.7795196,0,0,0,0,0,0,0
19,8,C,222.9504995,174.4072973,389.7404547,779.540404,599.7306073,344.385458,649.2775081,0,0,0,0,0,0,0
19,9,C,451.9977345,326.2649859,2.741666655,37.68826989,311.5431212,190.7251558,3.887002755,0,0,0,0,0,0,0
19,10,C,306.9466133,387.0888063,227.7315858,470.0950873,512.9834148,0,152.3127511,0,0,0,0,0,0,0
19,11,C,494.5797808,31.95576043,541.3020256,0,0,162.3632068,468.490193,0,225.5428908,0,0,0,0,0
19,12,C,42.80571002,399.0024315,339.4022645,297.8857986,354.6234875,0,458.3271894,0,0,0,0,0,0,0
20,1,A,77.35393726,962.1046012,321.2043399,254.9663942,701.9432507,0,828.7358258,471.9009905,0,0,455.9452198,0,0,0
20,2,A,17.64351916,0,971.9678624,64.26226833,0,144.8235788,0,0,0,0,0,0,0,0
20,3,A,0,588.4516298,291.0817195,0,906.2058965,889.501476,689.6474616,0,0,0,0,0,0,0
20,4,A,267.0831914,84.33722942,211.8259028,131.1625266,46.19978075,782.0517625,0,463.3285381,0,0,0,0,394.8623699,0
20,5,A,315.0777695,926.4082569,566.1153972,888.3328503,488.1438042,39.57120586,779.7976583,235.4368014,0,0,0,0,0,0
20,6,A,527.6440816,0,0,305.2386082,664.0385332,595.2884075,0,0,0,0,0,328.6477559,0,0
20,7,A,476.35112,0,0,394.7748553,397.1988261,556.0280583,47.62359804,0,0,0,0,0,507.0504442,0
20,8,A,344.0630246,181.3561415,652.3517658,506.2319336,0,272.6836926,657.9845252,0,0,0,82.68478122,0,0,0
20,9,A,0,485.694268,522.9412028,83.94255393,525.2866223,0,637.8800844,0,0,0,241.2745223,0,0,0
20,10,A,0,178.0143179,26.40655024,0,510.7497821,335.9559218,0,0,0,0,0,0,0,0
20,11,A,349.5665558,0,298.3819341,337.8633713,0,24.63173422,53.4628487,0,0,0,462.9974433,0,0,0
20,12,A,60.97079057,346.0183387,90.19523914,237.2370591,0,471.2664311,31.4116404,0,0,0,0,0,0,0
20,1,B,33.41984695,412.3742638,148.4700159,625.3600175,0,479.5487032,613.4421453,0,0,0,0,0,0,0
20,2,B,772.2104452,0,146.8391201,0,425.983499,88.33330412,0,0,0,458.9235308,0,0,0,0
20,3,B,0,29.62995142,0,868.5595501,322.9837627,462.6065091,60.96473571,0,0,0,0,0,0,0
20,4,B,720.4255881,526.9647365,858.0491313,329.4100137,0,805.6805734,0,0,0,199.6228621,0,0,0,0
20,5,B,687.4000982,885.981372,814.0915046,767.5202759,711.8683412,294.8760425,340.3313142,0,0,0,0,0,0,0
20,6,B,0,281.2690531,696.9516954,742.2642139,349.2393668,144.8567738,61.44835807,0,0,0,0,0,0,0
20,7,B,324.7931158,333.5887211,457.0693199,118.3627735,796.7609208,228.8433248,611.4389637,0,0,225.6146448,0,467.2445007,0,0
20,8,B,163.6194153,621.2135751,675.4383844,739.932611,240.5348189,422.2128197,582.0647516,0,0,0,0,0,0,0
20,9,B,0,282.4535488,568.1747467,182.1283928,266.460568,323.4478833,86.06328196,0,0,0,0,0,430.9564803,0
20,10,B,416.2104663,66.75719203,0,0,0,504.1712409,627.2921023,0,0,0,0,0,0,0
20,11,B,0,399.4735552,337.2785086,342.9827383,294.6703904,418.079007,402.067221,0,0,0,0,0,0,0
20,12,B,22.13376256,0,464.5597381,427.532628,210.7528088,0,54.44324278,0,0,0,0,0,0,0
20,1,C,550.0282027,0,814.570044,72.94843927,68.06350008,858.0294044,782.2369953,0,0,0,0,0,0,0
20,2,C,249.2467487,136.3043037,914.6296147,770.0077269,567.909529,14.16990619,0,0,0,0,0,0,321.5023817,0
20,3,C,0,5.227950052,913.9285317,754.6878497,962.2400829,820.1181363,93.37558067,0,0,0,0,492.4259134,0,0
20,4,C,315.4306446,867.5622279,952.4363377,734.032617,700.4939951,306.7932693,0,0,0,0,0,0,0,0
20,5,C,777.4312422,0,740.583416,825.584237,286.2675651,776.7245604,703.5937575,0,0,0,0,0,0,0
20,6,C,0,195.5652747,505.162923,231.7715692,729.1508759,691.6857752,139.1930858,0,0,0,0,0,0,0
20,7,C,466.3073324,0,128.914421,121.8338592,0,638.4156259,120.3379004,0,0,0,0,0,0,0
